Date,53_kW_mean,53_kW_max,71_kW_mean,71_kW_max,71A_kW_mean,71A_kW_max,83_kW_mean,83_kW_max,totalkW_mean,totalkW_max,totalkW_d-1,totalkW_w-1,totalkW_d/1,totalkW_w/1,71_71AkW_mean,71_71AkW_max,Month,Year,Day,WD,53_kW_time_max,71_kW_time_max,71A_kW_time_max,83_kW_time_max,71_71AkW_time_max,totalkW_time_max,CDD_15,HDD_25,NWD,temp_max,insolation,temp_mean,RH
10/01/2019,60.91,71.92,0,0,266.63,366.77,103.27,185.54,430.78,617.04,0,88.46,1,1.26,266.63,366.77,1,2019,10,3,15:00,00:00,12:00,15:00,12:00,15:00,11.1,0.9,0,32.5,,27.22,56.25
11/01/2019,60.05,75.15,0,0,257.82,377.56,100.14,197.41,418.19,613.81,-12.59,90.79,0.97,1.28,257.82,377.56,1,2019,11,4,11:00,00:00,10:00,14:00,10:00,11:00,9,1.8,0,32.2,,25.06,71.75
12/01/2019,45.95,65.08,0,0,184.83,240.92,38.69,48.54,269.33,314.99,-148.87,7.19,0.64,1.03,184.83,240.92,1,2019,12,5,04:00,00:00,18:00,12:00,18:00,21:00,9.3,1.6,0,30.8,,24.56,78
13/01/2019,41.19,64.72,0,0,177.81,240.92,35.89,48.9,254.94,338.37,-14.38,21.22,0.95,1.09,177.81,240.92,1,2019,13,6,23:00,00:00,19:00,20:00,19:00,20:00,9.3,1.7,0,31.5,,24.94,76
14/01/2019,63.97,87.74,0,0,265.01,388.35,107.44,195.25,436.53,632.15,181.59,19.06,1.71,1.05,265.01,388.35,1,2019,14,0,15:00,00:00,10:00,07:00,10:00,10:00,10,1.2,0,32.5,,26,74
15/01/2019,66.16,78.39,0,0,263.93,381.16,106.62,189.5,436.53,618.48,0,3.96,1,1.01,263.93,381.16,1,2019,15,1,09:00,00:00,11:00,15:00,11:00,10:00,11,0.8,0,31.8,,26.96,66
16/01/2019,64.51,80.91,0,0,265.01,373.97,108.16,211.43,437.61,628.55,1.08,6.83,1,1.02,265.01,373.97,1,2019,16,2,15:00,00:00,12:00,15:00,12:00,14:00,10.7,0.7,0,31,,23.66,86
17/01/2019,62.24,75.51,0,0,254.05,359.58,105.07,192.02,421.43,618.84,-16.18,-9.35,0.96,0.98,254.05,359.58,1,2019,17,3,14:00,00:00,15:00,14:00,15:00,15:00,10.2,1.3,0,33.7,,24.66,86
18/01/2019,67.42,91.33,0,0,258.36,370.37,103.99,197.41,429.7,633.23,8.27,11.51,1.02,1.03,258.36,370.37,1,2019,18,4,16:00,00:00,13:00,15:00,13:00,14:00,9.8,1.3,0,32.8,,25.42,77
19/01/2019,49.8,73,0,0,168.28,244.52,42.29,55.74,260.34,320.39,-169.36,-8.99,0.61,0.97,168.28,244.52,1,2019,19,5,22:00,00:00,18:00,11:00,18:00,18:00,11.3,1,0,33.4,,26.4,69
20/01/2019,49.05,71.2,0,0,167.39,240.92,36.12,40.27,252.43,328.3,-7.91,-2.52,0.97,0.99,167.39,240.92,1,2019,20,6,00:00,00:00,18:00,11:00,18:00,18:00,9.2,1.5,0,32,,25.82,80
21/01/2019,64.19,79.47,0,0,261.06,373.97,109.74,197.41,435.1,638.98,182.67,-1.44,1.72,1,261.06,373.97,1,2019,21,0,15:00,00:00,14:00,15:00,14:00,14:00,11.8,0.7,0,33.9,,27.46,74
22/01/2019,67.17,83.78,0,0,264.65,402.73,107.7,189.5,439.41,668.82,4.31,2.88,1.01,1.01,264.65,402.73,1,2019,22,1,15:00,00:00,14:00,08:00,14:00,14:00,10.5,0.4,0,31.5,,25.96,80
23/01/2019,69.83,94.57,0,0,270.77,388.35,110.93,197.05,451.64,646.89,12.23,14.02,1.03,1.03,270.77,388.35,1,2019,23,2,15:00,00:00,14:00,16:00,14:00,15:00,10.4,0.8,0,32.2,,25.34,82
24/01/2019,66.74,74.07,0,0,273.1,377.56,108.88,186.98,448.76,632.15,-2.88,27.33,0.99,1.06,273.1,377.56,1,2019,24,3,11:00,00:00,10:00,14:00,10:00,14:00,9.3,1.3,0,30.5,,23.9,79
25/01/2019,67.46,83.42,0,0,253.51,370.37,96.55,184.83,417.48,622.8,-31.28,-12.23,0.93,0.97,253.51,370.37,1,2019,25,4,09:00,00:00,10:00,15:00,10:00,11:00,6.9,3.3,0,27.4,,21.28,86
26/01/2019,50.02,68.32,0,0,173.68,215.75,38.81,52.5,262.5,312.84,-154.98,2.16,0.63,1.01,173.68,215.75,1,2019,26,5,04:00,00:00,18:00,14:00,18:00,18:00,6.3,4.2,0,28.7,,20.94,92
27/01/2019,47.68,67.24,0,0,176.84,244.52,34.43,38.83,258.9,313.92,-3.6,6.47,0.99,1.03,176.84,244.52,1,2019,27,6,22:00,00:00,18:00,12:00,18:00,18:00,9.4,1.8,0,31,,25.24,66
28/01/2019,66.02,79.11,0,0,266.99,359.58,112.01,200.65,445.16,626.39,186.26,10.07,1.72,1.02,266.99,359.58,1,2019,28,0,14:00,00:00,09:00,15:00,09:00,09:00,11.6,0.7,0,34,,27.24,72
29/01/2019,67.57,84.5,0,0,266.27,370.37,111.29,207.84,445.16,655.88,0,5.75,1,1.01,266.27,370.37,1,2019,29,1,13:00,00:00,12:00,14:00,12:00,14:00,12.2,0.3,0,32.7,,26.7,67
30/01/2019,67.1,75.15,0,0,266.45,373.97,112.12,223.3,445.88,644.01,0.72,-5.75,1,0.99,266.45,373.97,1,2019,30,2,12:00,00:00,12:00,16:00,12:00,14:00,12.6,0.4,0,35.1,,24.82,68
31/01/2019,67.21,77.67,0,0,268.61,373.97,110.1,214.67,445.88,655.16,0,-2.88,1,0.99,268.61,373.97,1,2019,31,3,22:00,00:00,14:00,15:00,14:00,14:00,13,0.5,0,34.4,,26.8,48.25
01/02/2019,68.68,84.86,0,0,257.82,355.99,113.45,213.95,440.13,627.83,-5.75,22.65,0.99,1.05,257.82,355.99,2,2019,1,4,16:00,00:00,11:00,15:00,11:00,15:00,12.7,0.3,0,35.5,,27.66,54.75
02/02/2019,60.37,75.15,0,0,177.99,251.71,41.06,57.53,279.4,356.35,-160.73,16.9,0.63,1.06,177.99,251.71,2,2019,2,5,04:00,00:00,18:00,18:00,18:00,18:00,12.1,0.8,0,35.9,,28.04,60.75
03/02/2019,56.53,70.84,0,0,164.4,244.52,39.1,55.38,259.98,324.7,-19.42,1.08,0.93,1,164.4,244.52,2,2019,3,6,21:00,00:00,18:00,15:00,18:00,18:00,9.6,1.3,0,31.4,,25.6,73
04/02/2019,66.16,92.41,0,0,245.6,373.97,96.73,181.59,408.49,614.53,148.51,-36.68,1.57,0.92,245.6,373.97,2,2019,4,0,10:00,00:00,12:00,07:00,12:00,09:00,4.8,5.2,0,24,,19.72,83
05/02/2019,62.06,79.83,0,0,234.81,338.01,92.95,160.73,389.79,564.55,-18.7,-55.38,0.95,0.88,234.81,338.01,2,2019,5,1,08:00,00:00,14:00,15:00,14:00,14:00,4.1,5.9,0,25.3,,20.28,80
06/02/2019,65.12,83.06,0,0,217.37,302.05,87.7,155.34,370.37,533.26,-19.42,-75.51,0.95,0.83,217.37,302.05,2,2019,6,2,09:00,00:00,10:00,09:00,10:00,09:00,3,7,0,19.5,,18.54,87.75
07/02/2019,55.2,62.93,0,0,221.5,312.84,89.97,160.01,366.77,520.68,-3.6,-79.11,0.99,0.82,221.5,312.84,2,2019,7,3,16:00,00:00,17:00,14:00,17:00,16:00,5.1,5,0,27.7,,21.3,74.25
08/02/2019,59.69,75.87,0,0,237.32,348.8,92.59,174.76,389.79,596.55,23.01,-50.34,1.06,0.89,237.32,348.8,2,2019,8,4,15:00,00:00,14:00,16:00,14:00,14:00,7.4,3.3,0,30.4,,22.48,71.75
09/02/2019,43.8,56.45,0,0,167.85,248.11,41.6,60.77,253.15,321.47,-136.64,-26.25,0.65,0.91,167.85,248.11,2,2019,9,5,00:00,00:00,18:00,10:00,18:00,18:00,8.5,2.7,0,32.3,0,24.54,54.5
10/02/2019,40.61,56.81,0,0,169.9,280.47,36.32,40.27,246.85,355.27,-6.29,-13.12,0.98,0.95,169.9,280.47,2,2019,10,6,03:00,00:00,18:00,15:00,18:00,18:00,10.2,1.6,0,32.5,,25.92,62.25
11/02/2019,58.43,72.64,0,0,271.13,395.54,116.68,222.22,446.24,685.72,199.39,37.76,1.81,1.09,271.13,395.54,2,2019,11,0,16:00,00:00,14:00,15:00,14:00,14:00,12.2,0.5,0,32.8,,27.92,57
12/02/2019,64.72,76.95,0,0,263.39,377.56,110.93,202.8,439.05,640.42,-7.19,49.26,0.98,1.13,263.39,377.56,2,2019,12,1,16:00,00:00,13:00,07:00,13:00,13:00,9.5,1.2,0,29.5,,23.9,81
13/02/2019,59.48,70.12,0,0,237.32,338.01,91.26,158.58,387.99,555.2,-51.06,17.62,0.88,1.05,237.32,338.01,2,2019,13,2,07:00,00:00,12:00,16:00,12:00,14:00,4.5,5.5,0,22.2,,19.8,84.5
14/02/2019,62.21,72.64,0,0,230.31,338.01,85.15,147.79,377.56,545.49,-10.43,10.79,0.97,1.03,230.31,338.01,2,2019,14,3,16:00,00:00,14:00,11:00,14:00,14:00,4.7,5.3,0,24.2,,20.84,76.25
15/02/2019,59.48,78.03,0,0,229.77,327.22,83.82,153.9,373.25,531.1,-4.31,-16.54,0.99,0.96,229.77,327.22,2,2019,15,4,15:00,00:00,12:00,11:00,12:00,11:00,5.1,4.9,0,23.4,,20.26,92.75
16/02/2019,47.5,64.37,0,0,160.73,201.37,38.5,47.82,246.85,309.24,-126.39,-6.29,0.66,0.98,160.73,201.37,2,2019,16,5,07:00,00:00,07:00,13:00,07:00,07:00,6,4.4,0,24.8,,20.82,92.75
17/02/2019,37.38,55.74,0,0,156.6,194.17,34.09,44.23,227.98,270.05,-18.88,-18.88,0.92,0.92,156.6,194.17,2,2019,17,6,01:00,00:00,17:00,20:00,17:00,20:00,7,3,0,25.4,,21.72,87.5
18/02/2019,55.95,65.8,0,0,245.06,366.77,105.18,189.86,406.33,602.66,178.35,-39.91,1.78,0.91,245.06,366.77,2,2019,18,0,14:00,00:00,13:00,15:00,13:00,15:00,8.6,2.1,0,30.2,,24.36,82
19/02/2019,58.9,71.56,0,0,256.38,381.16,109.31,203.52,424.67,645.09,18.34,-14.38,1.05,0.97,256.38,381.16,2,2019,19,1,09:00,00:00,14:00,16:00,14:00,14:00,10.5,1,0,31.2,,25.82,66
20/02/2019,60.27,74.79,0,0,250.45,370.37,105,192.02,415.68,629.99,-8.99,27.69,0.98,1.07,250.45,370.37,2,2019,20,2,15:00,00:00,09:00,14:00,09:00,14:00,9.1,1.8,0,29.4,,24.18,29
21/02/2019,59.48,70.84,0,0,242,359.58,96.08,181.95,397.7,593.31,-17.98,20.14,0.96,1.05,242,359.58,2,2019,21,3,11:00,00:00,10:00,13:00,10:00,13:00,7.5,2.8,0,28.6,,22.72,87
22/02/2019,59.91,72.64,0,0,247.75,366.77,96.91,177.99,404.53,599.78,6.83,31.28,1.02,1.08,247.75,366.77,2,2019,22,4,12:00,00:00,12:00,13:00,12:00,12:00,7.9,2.3,0,29.6,,23.48,82
23/02/2019,43.89,60.05,0,0,150.85,176.2,40.36,54.3,235.17,262.86,-169.36,-11.69,0.58,0.95,150.85,176.2,2,2019,23,5,00:00,00:00,13:00,10:00,13:00,07:00,10.2,1.8,0,31.6,,25.16,72
24/02/2019,40.35,58.25,0,0,147.86,169,36.57,43.87,224.74,250.63,-10.43,-3.24,0.96,0.99,147.86,169,2,2019,24,6,01:00,00:00,07:00,15:00,07:00,07:00,11.6,0.9,0,32.5,,26.32,70
25/02/2019,56.85,68.68,0,0,265.73,388.35,118.02,222.58,440.85,668.46,216.11,34.52,1.96,1.08,265.73,388.35,2,2019,25,0,21:00,00:00,07:00,16:00,07:00,14:00,11,0.9,0,31.6,,23.58,80
26/02/2019,58.94,72.64,0,0,245.95,363.18,102.41,176.91,407.41,601.22,-33.44,-17.26,0.92,0.96,245.95,363.18,2,2019,26,1,15:00,00:00,13:00,13:00,13:00,15:00,6.1,4,0,27.6,,21.4,91
27/02/2019,61.7,69.76,0,0,236.97,359.58,93.13,167.93,391.95,588.64,-15.46,-23.73,0.96,0.94,236.97,359.58,2,2019,27,2,22:00,00:00,12:00,14:00,12:00,12:00,7.4,2.8,0,27.8,,22.56,84
28/02/2019,65.48,79.47,0,0,226.18,334.41,89.72,151.74,381.16,552.68,-10.79,-16.54,0.97,0.96,226.18,334.41,2,2019,28,3,16:00,00:00,14:00,10:00,14:00,14:00,5.5,4.5,0,22.7,,21.02,93.75
01/03/2019,60.09,74.79,0,0,228.34,355.99,90.69,160.37,379,559.51,-2.16,-25.53,0.99,0.94,228.34,355.99,3,2019,1,4,08:00,00:00,09:00,15:00,09:00,09:00,6,4,0,23.4,,21.46,88.25
02/03/2019,43.49,60.05,0,0,143.4,158.22,37.68,47.82,224.56,238.76,-154.44,-10.61,0.59,0.95,143.4,158.22,3,2019,2,5,20:00,00:00,13:00,13:00,13:00,05:00,7.2,3,0,28,,21.74,85.25
03/03/2019,42.54,58.25,0,0,135.13,154.62,34.41,41.71,212.15,229.05,-12.41,-12.59,0.94,0.94,135.13,154.62,3,2019,3,6,02:00,00:00,10:00,01:00,10:00,01:00,7,3.2,0,29.5,,23.02,81.75
04/03/2019,42.32,55.74,0,0,144.91,165.41,36.21,45.31,223.48,240.2,11.33,-217.37,1.05,0.51,144.91,165.41,3,2019,4,0,23:00,00:00,15:00,18:00,15:00,16:00,7.7,2.6,0,28.8,,23.06,72.5
05/03/2019,38.51,56.09,0,0,144.48,161.81,38.19,47.11,221.14,240.56,-2.34,-186.26,0.99,0.54,144.48,161.81,3,2019,5,1,04:00,00:00,11:00,17:00,11:00,19:00,8.9,2,0,31.2,,23.7,76.25
06/03/2019,38.94,52.5,0,0,147.14,176.2,39.89,51.78,226,254.23,4.85,-165.95,1.02,0.58,147.14,176.2,3,2019,6,2,01:00,00:00,15:00,09:00,15:00,16:00,8.8,2.1,0,31.4,,24.6,68.5
07/03/2019,57.46,79.47,0,0,246.67,413.52,109.31,207.84,413.52,672.42,187.52,32.36,1.83,1.08,246.67,413.52,3,2019,7,3,16:00,00:00,13:00,14:00,13:00,13:00,8.7,1.8,0,29.2,,23.58,85.25
08/03/2019,56.49,69.76,0,0,253.87,388.35,106.72,202.09,417.12,629.99,3.6,38.12,1.01,1.1,253.87,388.35,3,2019,8,4,15:00,00:00,12:00,15:00,12:00,12:00,10.6,1.2,0,30,,25.72,63.25
09/03/2019,41.78,60.77,0,0,162.96,183.39,39.89,52.5,244.7,262.14,-172.42,20.14,0.59,1.09,162.96,183.39,3,2019,9,5,02:00,00:00,15:00,11:00,15:00,05:00,11,0.7,0,33.5,,24.96,71.25
10/03/2019,37.97,57.53,0,0,153.9,161.81,35.35,40.63,227.26,243.8,-17.44,15.1,0.93,1.07,153.9,161.81,3,2019,10,6,02:00,00:00,16:00,12:00,16:00,02:00,7.4,2.6,0,27.8,,22.44,86.25
11/03/2019,54.23,63.65,0,0,229.23,373.97,91.33,178.35,374.69,576.77,147.43,151.2,1.65,1.68,229.23,373.97,3,2019,11,0,11:00,00:00,07:00,08:00,07:00,07:00,5.5,4.5,0,24.4,,21.38,85.25
12/03/2019,56.38,67.24,0,0,246.49,402.73,98.53,174.4,401.29,626.39,26.61,180.15,1.07,1.81,246.49,402.73,3,2019,12,1,16:00,00:00,12:00,14:00,12:00,12:00,8.2,2.5,0,30.7,,23.64,76.75
13/03/2019,59.69,71.56,0,0,250.27,373.97,107.44,240.2,417.48,627.83,16.18,191.48,1.04,1.85,250.27,373.97,3,2019,13,2,16:00,00:00,12:00,08:00,12:00,15:00,10,1.1,0,29.5,,24.72,69.25
14/03/2019,63,73.71,0,0,249.55,384.75,103.38,201.37,416.04,659.83,-1.44,2.52,1,1.01,249.55,384.75,3,2019,14,3,14:00,00:00,14:00,14:00,14:00,14:00,8.8,1.9,0,29.1,,23,78.75
15/03/2019,63.61,73.71,0,0,246.13,388.35,96.66,175.12,406.33,630.35,-9.71,-10.79,0.98,0.97,246.13,388.35,3,2019,15,4,15:00,00:00,14:00,13:00,14:00,14:00,7.7,2.5,0,29,,23.38,81.25
16/03/2019,44.03,61.49,0,0,150.74,172.6,40.06,53.58,234.81,254.58,-171.52,-9.89,0.58,0.96,150.74,172.6,3,2019,16,5,04:00,00:00,15:00,09:00,15:00,09:00,7.7,2.3,0,28.8,,24.14,78.25
17/03/2019,40.63,55.38,0,0,96.91,151.02,35.17,44.59,172.67,240.56,-62.14,-54.58,0.74,0.76,96.91,151.02,3,2019,17,6,04:00,00:00,01:00,12:00,01:00,01:00,7.6,2.6,0,28.1,,23.44,89.25
18/03/2019,57.46,74.43,0,0,235.17,402.73,109.31,198.13,402.01,651.2,229.34,27.33,2.33,1.07,235.17,402.73,3,2019,18,0,18:00,00:00,10:00,07:00,10:00,10:00,10.2,1.1,0,30.3,,25.62,70.5
19/03/2019,61.85,73.35,0,0,254.94,377.56,114.28,201.37,431.14,621,29.13,29.85,1.07,1.07,254.94,377.56,3,2019,19,1,17:00,00:00,11:00,15:00,11:00,11:00,9.3,1.6,0,31.1,,24.44,80
20/03/2019,63,75.87,0,0,219.35,348.8,91.19,161.81,373.61,572.1,-57.53,-43.87,0.87,0.89,219.35,348.8,3,2019,20,2,15:00,00:00,12:00,14:00,12:00,14:00,6.7,3.3,0,26.9,,22.72,73.5
21/03/2019,64.01,78.39,0,0,218.63,320.03,82.85,140.24,365.52,521.04,-8.09,-50.52,0.98,0.88,218.63,320.03,3,2019,21,3,16:00,00:00,12:00,10:00,12:00,09:00,3,7,0,21.9,,18.36,92.25
22/03/2019,60.55,74.07,0,0,209.46,312.84,84.83,173.32,354.91,505.21,-10.61,-51.42,0.97,0.87,209.46,312.84,3,2019,22,4,17:00,00:00,10:00,07:00,10:00,10:00,3.5,6.5,0,22.2,,18.9,82
23/03/2019,47.5,60.41,0,0,136.46,147.43,35.02,63.29,218.99,245.24,-135.92,-15.82,0.62,0.93,136.46,147.43,3,2019,23,5,01:00,00:00,15:00,15:00,15:00,15:00,5.7,4.5,0,29,,21.48,71.5
24/03/2019,47.43,59.69,0,0,139.34,154.62,33.62,40.99,220.42,237.32,1.44,47.75,1.01,1.28,139.34,154.62,3,2019,24,6,22:00,00:00,13:00,22:00,13:00,22:00,6.9,3.4,0,29.2,,23.28,74
25/03/2019,63.25,75.15,0,0,238.94,381.16,99.68,222.94,402.01,618.84,181.59,0,1.82,1,238.94,381.16,3,2019,25,0,11:00,00:00,13:00,08:00,13:00,13:00,8.7,2.3,0,31.4,,24.96,60
26/03/2019,62.39,80.19,0,0,237.5,366.77,96.55,179.43,396.62,610.57,-5.39,-34.52,0.99,0.92,237.5,366.77,3,2019,26,1,16:00,00:00,14:00,14:00,14:00,14:00,7.6,2.9,0,30.1,,23.28,70.75
27/03/2019,59.83,71.56,0,0,229.77,348.8,92.05,171.52,381.88,585.4,-14.74,8.27,0.96,1.02,229.77,348.8,3,2019,27,2,13:00,00:00,13:00,14:00,13:00,13:00,7,3.3,0,29.2,,22.96,79.5
28/03/2019,62.71,89.18,0,0,244.16,316.43,102.66,159.65,409.56,550.52,27.69,44.05,1.07,1.12,244.16,316.43,3,2019,28,3,13:00,00:00,11:00,15:00,11:00,11:00,5.1,4.9,0,25.3,,21.1,81
29/03/2019,62.39,71.2,0,0,242,345.2,111.4,175.12,415.68,574.97,6.11,60.77,1.01,1.17,242,345.2,3,2019,29,4,10:00,10:00,13:00,15:00,13:00,13:00,4.6,5.4,0,25.8,,20.84,74.5
30/03/2019,43.94,59.69,0,0,133.94,154.62,35.49,47.46,213.41,234.09,-202.27,-5.57,0.51,0.97,133.94,154.62,3,2019,30,5,00:00,00:00,14:00,10:00,14:00,18:00,5.2,4.8,0,27.8,,21.54,67.25
31/03/2019,39.73,55.38,0,0,130.1,147.43,33.17,40.27,202.98,224.38,-10.43,-17.44,0.95,0.92,130.1,147.43,3,2019,31,6,21:00,00:00,18:00,17:00,18:00,21:00,5.8,4.3,0,28.3,,21.86,68
01/04/2019,59.69,76.59,0,0,224.38,348.8,99.53,190.58,383.67,597.63,180.69,-18.34,1.89,0.95,224.38,348.8,4,2019,1,0,16:00,00:00,14:00,15:00,14:00,14:00,6,4,0,27.7,,21.76,70.25
02/04/2019,61.81,75.87,0,0,222.4,330.82,93.67,165.41,377.92,564.55,-5.75,-18.7,0.99,0.95,222.4,330.82,4,2019,2,1,16:00,00:00,13:00,15:00,13:00,14:00,6,4.2,0,29.1,,21.58,71
03/04/2019,63.32,78.03,0,0,227.98,355.99,97.63,186.26,389.07,597.63,11.15,7.19,1.03,1.02,227.98,355.99,4,2019,3,2,08:00,00:00,12:00,14:00,12:00,14:00,8.2,2.7,0,29.8,,23.36,58.75
04/04/2019,61.67,74.07,0,0,233.37,384.75,100.5,191.3,395.54,644.73,6.47,-14.02,1.02,0.97,233.37,384.75,4,2019,4,3,16:00,00:00,14:00,14:00,14:00,14:00,10.3,1.4,0,32,6.3,25.36,57.5
05/04/2019,62.6,75.87,0,0,246.13,388.35,109.03,206.04,417.84,656.96,22.29,2.16,1.06,1.01,246.13,388.35,4,2019,5,4,11:00,00:00,14:00,11:00,14:00,14:00,11.7,0.4,0,31.4,6.9,26.16,60.75
06/04/2019,49.48,61.49,0,0,147.86,179.79,39.64,53.22,236.97,260.34,-180.87,23.55,0.57,1.11,147.86,179.79,4,2019,6,5,00:00,00:00,14:00,10:00,14:00,14:00,8.9,1.6,0,30.2,2.7,24.62,67.75
07/04/2019,45.49,56.81,0,0,145.09,165.41,33.62,38.12,224.2,254.58,-12.77,21.22,0.95,1.1,145.09,165.41,4,2019,7,6,20:00,00:00,08:00,04:00,08:00,20:00,8.4,1.8,0,27.2,0.5,23.72,85
08/04/2019,60.48,76.23,0,0,229.23,373.97,96.55,198.13,386.19,612.37,161.99,2.52,1.72,1.01,229.23,373.97,4,2019,8,0,10:00,00:00,10:00,07:00,10:00,09:00,5.4,4.6,0,24.2,0,21.14,90.5
09/04/2019,60.01,81.27,0,0,218.09,327.22,89.68,154.98,367.85,538.3,-18.34,-10.07,0.95,0.97,218.09,327.22,4,2019,9,1,16:00,00:00,13:00,15:00,13:00,13:00,4.3,5.7,0,21.4,0,19.78,90
10/04/2019,61.09,73.35,0,0,210.54,320.03,89.36,160.37,361.02,546.57,-6.83,-28.05,0.98,0.93,210.54,320.03,4,2019,10,2,17:00,00:00,12:00,15:00,12:00,12:00,3.4,6.6,0,22,2.4,18.86,85.75
11/04/2019,59.65,76.23,0,0,219.71,348.8,90.29,170.08,369.65,591.15,8.63,-25.89,1.02,0.93,219.71,348.8,4,2019,11,3,16:00,00:00,15:00,15:00,15:00,15:00,5.8,4.4,0,28,7.2,21.38,79
12/04/2019,59.73,73,0,0,217.73,355.99,94.39,170.08,371.81,593.31,2.16,-46.03,1.01,0.89,217.73,355.99,4,2019,12,4,08:00,00:00,15:00,12:00,15:00,15:00,6.7,3.6,0,29.2,7.7,22.44,74.25
13/04/2019,43.06,57.17,0,0,139.09,165.41,36.46,63.65,218.63,249.91,-153.18,-18.34,0.59,0.92,139.09,165.41,4,2019,13,5,02:00,00:00,10:00,15:00,10:00,10:00,7,3.3,0,29.8,5.7,23.3,73
14/04/2019,42.23,55.38,0,0,132.33,136.64,32.97,40.27,207.48,224.74,-11.15,-16.72,0.95,0.93,132.33,136.64,4,2019,14,6,02:00,00:00,04:00,11:00,04:00,02:00,5.3,4.7,0,22.2,0,19.7,88.75
15/04/2019,58.11,79.83,0,0,223.84,366.77,101.47,198.49,383.32,633.94,175.84,-2.88,1.85,0.99,223.84,366.77,4,2019,15,0,17:00,00:00,14:00,07:00,14:00,14:00,6.3,3.8,0,28,7,22.2,79.25
16/04/2019,59.04,83.42,0,0,240.92,399.14,100.5,193.82,400.58,657.68,17.26,32.72,1.05,1.09,240.92,399.14,4,2019,16,1,16:00,00:00,13:00,13:00,13:00,13:00,7.7,2.7,0,28.7,,22.76,78
17/04/2019,56.45,64.37,0,0,231.03,334.41,90.61,168.28,377.92,560.23,-22.65,16.9,0.94,1.05,231.03,334.41,4,2019,17,2,10:00,00:00,12:00,14:00,12:00,13:00,6.6,3.6,0,27.7,,22.48,72.25
18/04/2019,55.34,66.52,0,0,221.86,345.2,88.67,156.42,365.88,550.16,-12.05,-3.78,0.97,0.99,221.86,345.2,4,2019,18,3,08:00,00:00,13:00,16:00,13:00,13:00,4.9,5.1,0,26.9,,20.66,70.75
19/04/2019,44.19,57.17,0,0,169.18,240.92,67.1,123.34,280.47,398.06,-85.4,-91.33,0.77,0.75,169.18,240.92,4,2019,19,4,19:00,00:00,14:00,15:00,14:00,15:00,5.7,4.5,1,28.2,,21.62,61.25
20/04/2019,40.63,56.81,0,0,131.9,151.02,39.16,53.58,211.61,232.29,-68.86,-7.01,0.75,0.97,131.9,151.02,4,2019,20,5,00:00,00:00,11:00,15:00,11:00,18:00,7.3,3.1,0,28.3,,22.54,58.5
21/04/2019,37.06,48.54,0,0,134.12,151.02,33.51,39.19,204.6,228.34,-7.01,-2.88,0.97,0.99,134.12,151.02,4,2019,21,6,21:00,00:00,13:00,14:00,13:00,22:00,8.8,2.1,1,29.6,,24.04,67.75
22/04/2019,57.61,71.56,0,0,240.56,391.95,100.04,183.75,398.06,641.5,193.46,14.74,1.95,1.04,240.56,391.95,4,2019,22,0,12:00,00:00,12:00,13:00,12:00,13:00,7.3,2.8,0,29.4,,23.72,78
23/04/2019,59.01,80.19,0,0,236.97,373.97,99.17,186.62,395.18,619.56,-2.88,-5.39,0.99,0.99,236.97,373.97,4,2019,23,1,16:00,00:00,14:00,14:00,14:00,14:00,6.9,3.2,0,27.9,,23.96,82
24/04/2019,57.03,72.28,0,0,206.58,370.37,94.5,198.85,358.14,632.15,-37.04,-19.78,0.91,0.95,206.58,370.37,4,2019,24,2,12:00,00:00,14:00,14:00,14:00,14:00,7.5,2.7,0,29.2,,23.52,77.5
25/04/2019,57.86,76.59,0,0,217.73,388.35,96.91,173.68,372.53,627.83,14.38,6.65,1.04,1.02,217.73,388.35,4,2019,25,3,15:00,00:00,14:00,14:00,14:00,14:00,7.8,2.5,0,28.8,,23.52,78.75
26/04/2019,56.99,77.67,0,0,238.76,363.18,95.65,167.93,391.23,590.44,18.7,110.75,1.05,1.39,238.76,363.18,4,2019,26,4,16:00,00:00,12:00,15:00,12:00,12:00,7.5,2.6,0,27.8,,23.12,86.75
27/04/2019,40.17,50.7,0,0,153.97,176.2,40.38,56.81,234.63,255.66,-156.6,23.01,0.6,1.11,153.97,176.2,4,2019,27,5,00:00,00:00,15:00,07:00,15:00,03:00,9.5,1.7,0,29.4,,24.46,68.75
28/04/2019,36.32,48.9,0,0,135.49,172.6,34.5,42.07,206.22,254.23,-28.41,1.62,0.88,1.01,135.49,172.6,4,2019,28,6,02:00,00:00,04:00,12:00,04:00,04:00,7.8,3,0,29.2,,21.34,76.25
29/04/2019,53.58,64.72,0,0,215.75,366.77,98.71,193.1,368.03,596.55,161.81,-30.03,1.78,0.92,215.75,366.77,4,2019,29,0,17:00,00:00,10:00,07:00,10:00,14:00,5.2,4.8,0,24.5,,20.16,79
30/04/2019,55.23,64.72,0,0,230.31,345.2,91.41,174.04,376.84,564.55,8.81,-18.34,1.02,0.95,230.31,345.2,4,2019,30,1,18:00,00:00,09:00,15:00,09:00,15:00,5.7,4.3,0,27.1,,21.3,71.25
01/05/2019,44.88,56.45,0,0,185.54,262.5,72.46,123.34,302.77,417.12,-74.07,-55.38,0.8,0.85,185.54,262.5,5,2019,1,2,01:00,00:00,15:00,15:00,15:00,15:00,7,3.1,1,27.2,,22.14,71
